"","station","parameter","Slope","std.error","conf.low","conf.high","statistic","p.value","Intercept","Seas_edf","Seas_ref.df","Seas_stat","Seas_p.val","R2_adj","Dev_expl","model_error","ar1_start","threshold","model_refit","ar1_end","ts_start","ts_end","ts_length","n_points","Fall_estimate","Winter_estimate","Spring_estimate","Summer_estimate","Fall_p.value","Winter_p.value","Spring_p.value","Summer_p.value","Fall_std.error","Winter_std.error","Spring_std.error","Summer_std.error","sig_trend","sig_seasonality","sig_autocorr"
"49","lksblwq","do_pct_median",0.265527886177743,0.380921222381078,-0.481063990636142,1.01211976299163,0.697067715256111,0.488165439014765,-446.479867245177,2.81357129383367,7,1.48574544539045,0.00729256116663168,0.127081686593112,0.173847246238957,FALSE,0.541,0.230983970724946,TRUE,0.1898,2012.53551912568,2022.87123287671,10.3357137510293,72,-0.0152847527969748,NA,0.563841326073447,0.277373333233966,0.964702475686483,NA,0.207200260621722,0.537093873928647,0.339676125661465,NA,0.432549490925787,0.444399810043023,"no","yes","yes"
"50","lksolwq","do_pct_median",-0.302184721494319,0.157579985966959,-0.611035818673885,0.00666637568524736,-1.91765927405071,0.0595631466365065,704.691974927644,5.19213940306651,9,15.5328900443824,0,0.7018783040525,0.727872222076841,FALSE,0.2363,0.230983970724946,TRUE,0.1231,2012.53551912568,2022.87123287671,10.3357137510293,72,-0.387272885571043,NA,-0.412367132635999,-0.292982637743271,0.365947069907969,NA,0.217633054001848,0.107089783365221,0.413406437555148,NA,0.324903034393743,0.176179902212192,"no","yes","yes"
"51","marabwq","do_pct_median",-0.142719209922346,0.084595253069446,-0.308522859201512,0.0230844393568191,-1.68708295966897,0.0935271199196018,384.394389481147,5.26439731609893,10,6.39110916322074,0,0.396064369742607,0.418282825849475,FALSE,0.4646,0.15121450430979,TRUE,0.0649,2007.36712328767,2022.95342465753,15.5863013698631,168,0.00183128794955428,-0.067085512956051,-0.177841506696909,-0.455433251043694,0.988960009578802,0.337651454549658,0.0272751668118808,0.00307279111920349,0.131522350285164,0.069083711879138,0.0777481301181543,0.144507560495071,"no","yes","yes"
"52","marcewq","do_pct_median",-0.125602309947642,0.0750124733931361,-0.272624056189458,0.0214194362941738,-1.67441899015071,0.0959085959049987,349.718904057682,5.97424377881073,10,7.11906437702757,0,0.401882503226912,0.425569442232527,FALSE,0.4671,0.147737844075666,TRUE,-0.0447,2007.36712328767,2022.95342465753,15.5863013698631,176,-0.022989054046837,-0.0317528072641201,-0.186940700264217,-0.208793431415422,0.823275554757678,0.725898388906518,0.0383268716813117,0.0696956395194694,0.102309110593747,0.0899201549132429,0.0874118426599133,0.112303438832857,"no","yes","yes"
"53","marcwwq","do_pct_median",-0.124858496755202,0.0630709456613831,-0.248475278722396,-0.00124171478800882,-1.97965157246168,0.049297793462408,348.549217138416,6.55334696337818,10,7.58209816366669,0,0.41107649257214,0.435076621619368,FALSE,0.4444,0.144099418021109,TRUE,-0.003,2007.53424657534,2022.95342465753,15.4191780821918,185,-0.070739477993403,-0.00255941415270274,-0.124657456120621,-0.253757235629245,0.325043813044596,0.979295343876407,0.110409286162695,0.00708503386184091,0.071110122743586,0.0980341205177434,0.0764776566351357,0.0900229386784583,"yes","yes","yes"
"54","marmbwq","do_pct_median",-0.112012459160626,0.111672186805236,-0.330885923373718,0.106861005052466,-1.00304706449407,0.317282625466979,322.945028496664,5.22645756020887,10,5.29176864284164,0,0.365216088053101,0.387847913895932,FALSE,0.6441,0.148159350906749,TRUE,-0.1342,2008.03825136612,2022.95342465753,14.915173291414,175,-0.157759137209805,0.0711406193195019,-0.144400564571304,-0.22400622904632,0.21708206128924,0.51427447138678,0.175947046102295,0.0695101265624925,0.125842986929289,0.108154084624177,0.104942444360724,0.120182634645812,"no","yes","yes"
"55","marscwq","do_pct_median",-0.376081024037031,0.143277471250721,-0.656899707484418,-0.0952623405896437,-2.62484409275291,0.00986261707272825,851.999768838244,3.49257723180869,10,2.64663029315826,7.12692533100245e-06,0.330442279682723,0.355811475420813,FALSE,0.3872,0.179669603885729,TRUE,6e-04,2007.61917808219,2017.61917808219,10,119,-0.2136419255539,-0.0987320214873592,-0.492098055528969,-0.6877870882643,0.253635208856256,0.28047305160444,0.0332200934835511,0.010481415425561,0.183299270226576,0.0896476900500966,0.219699131229212,0.250686708670127,"yes","yes","yes"
"56","narncwq","do_pct_median",0.229859752831322,0.142575390818319,-0.0495828782543054,0.509302383916949,1.61219795023552,0.108512169067938,-378.301004444723,7.06313025078808,10,30.5557091019455,0,0.681722399092137,0.694169253997112,FALSE,0.4596,0.136226913936446,TRUE,-0.0511,2002.2,2022.95342465753,20.7534246575342,207,-0.0132490429985599,-0.0857029219712821,0.228412170245837,0.738766975601559,0.936646832011546,0.667266314209865,0.325127034516225,0.00481249230071723,0.165988551590274,0.196260666888727,0.230259346650939,0.252130912924121,"no","yes","yes"
"57","narpcwq","do_pct_median",0.140857902272057,0.0738130378349701,-0.00381299347397676,0.285528798018091,1.90830653233626,0.057538320033534,-187.192075769829,7.69180307828956,10,48.9567061481355,0,0.74307138134659,0.752004052084541,FALSE,0.262,0.123711829731495,TRUE,-0.0026,2002.03835616438,2022.95342465753,20.9150684931508,251,-0.0277883737169385,0.0417686965837024,0.135980029193987,0.442711041887562,0.736592408159393,0.725825325923564,0.446817741449587,0.00961807513132997,0.0822364185896694,0.118559008421311,0.177573919172142,0.165591908879461,"no","yes","yes"
"58","nartbwq","do_pct_median",-0.155089276202311,0.0825868780888482,-0.316956582852053,0.00677803044743203,-1.87789246659092,0.0616315228930107,404.248563526012,7.46884018675407,10,28.6604472156024,0,0.681528518809482,0.692567735062376,FALSE,0.4829,0.125217505796654,TRUE,0.0171,2002.53424657534,2022.95342465753,20.4191780821918,245,-0.0403105177584109,-0.250164297352964,-0.381394672700827,-0.00312929640541621,0.58708726493959,0.00223410793402398,0.00626872850474408,0.981684573514054,0.07383471378368,0.078193333709962,0.13445099760542,0.135744156744502,"no","yes","yes"
"59","nartswq","do_pct_median",-0.44784025755973,0.0764698656985179,-0.59771844023144,-0.29796207488802,-5.85642793365609,1.59419134671717e-08,998.348167966578,6.33757517460691,10,14.509678753166,0,0.570549660735399,0.583368180730265,FALSE,0.4183,0.125991256759062,TRUE,-0.0075,2002.53424657534,2022.95342465753,20.4191780821918,242,-0.211170015151139,-0.365991269397055,-0.772697614762699,-0.444684004179355,0.00551699626780402,0.000688340752459276,7.68866513271616e-07,0.000299847654036321,0.0733859410354079,0.101837646721824,0.13946078862574,0.115712222643545,"yes","yes","yes"
"60","niwcbwq","do_pct_median",-0.0600567743857379,0.0757501149645856,-0.208524271541094,0.0884107227696184,-0.792827501500366,0.42865903413497,204.769067360036,8.28131114719124,10,63.347994489745,0,0.827403833998422,0.833803532973857,FALSE,0.5461,0.123711829731495,TRUE,-0.0091,2002.03835616438,2022.95342465753,20.9150684931508,251,-0.0704247409474577,-0.211148325542523,-0.0608395361544867,0.141450529694765,0.582033320617331,0.00136015954150735,0.649701472817717,0.227091128489657,0.127254044094878,0.0628943277646462,0.133294191010169,0.115925504812731,"no","yes","yes"
"61","niwdcwq","do_pct_median",-0.0103647071317513,0.0580202558119733,-0.12408231889702,0.103352904633517,-0.178639459387085,0.858371660680005,105.905012365033,8.23446159836307,10,81.544282921398,0,0.854147023051482,0.859553827054734,FALSE,0.4509,0.123959006460912,TRUE,-0.0291,2002.03835616438,2022.95342465753,20.9150684931508,250,-0.0208814614986925,-0.0902531828110338,0.00682711838924614,0.0853050562057827,0.864411037448634,0.055913629814548,0.953788674651246,0.408886988260627,0.121769352910188,0.0463104505793087,0.117319568610217,0.102569476674293,"no","yes","yes"
"62","niwolwq","do_pct_median",-0.12807599268113,0.0528891725378854,-0.231736866027511,-0.0244151193347502,-2.4215919163679,0.0161887393426478,336.911637689348,7.97990503412786,10,144.792976155219,0,0.898421472654522,0.90205546397311,FALSE,0.2717,0.123466125755624,TRUE,-0.0028,2002.03835616438,2022.95342465753,20.9150684931508,252,-0.138629229100628,-0.184921526250047,-0.0806881826657079,-0.0778773582166792,0.334912135168923,0.00550597061661479,0.599851318949225,0.539735007865045,0.142629490025435,0.0642480116026289,0.153001808389554,0.126283113890801,"yes","yes","yes"
"63","niwtawq","do_pct_median",-0.194373785639604,0.0807618251228753,-0.352664054206161,-0.0360835170730459,-2.40675325680014,0.0168499047326237,468.866120898425,7.50396836076777,10,45.7108348415689,0,0.750413117430007,0.758935211396794,FALSE,0.3531,0.123959006460912,TRUE,0.081,2002.03835616438,2022.95342465753,20.9150684931508,250,-0.0831831961957381,-0.417415578104028,-0.117727972922884,-0.114781644342912,0.652545775560935,0.000242256081894785,0.484285132999888,0.245838771896376,0.183848274371672,0.107028676209808,0.167276800386682,0.0979384356986531,"yes","yes","yes"
"64","nocecwq","do_pct_median",-0.282748108017997,0.0789427783000441,-0.437473110325614,-0.128023105710381,-3.58168427950856,0.000424684959955073,660.948423816453,5.12065036494105,10,16.1194812954663,0,0.536185852849497,0.549382428794483,FALSE,0.2522,0.133358657676536,TRUE,0.0285,2002.03835616438,2021.87123287671,19.8328767123289,216,-0.242970535209505,-0.574286217851563,-0.09308681262945,-0.231503048160007,0.10213749081017,7.37990045176319e-08,0.575619424104003,0.0908448127255309,0.146020045685965,0.0919700733092648,0.165196739746177,0.134414215674902,"yes","yes","yes"
"65","noclcwq","do_pct_median",-0.162131593971592,0.0342379164332021,-0.22923667708636,-0.0950265108568234,-4.73543985329566,3.81397372409284e-06,420.581925457636,6.90515190963368,10,36.4244698707629,0,0.692616899820466,0.702783871211569,FALSE,0.2307,0.126515131188166,TRUE,-6e-04,2002.2,2022.95342465753,20.7534246575342,240,-0.0834819702664514,-0.11972753317533,-0.287893220504085,-0.140333628415083,0.180774261651278,0.0038777768850563,4.86704363451855e-05,0.0734495936730773,0.0616377438196758,0.039703932389702,0.0655816402380329,0.0770243777024357,"yes","yes","yes"
"66","nocrcwq","do_pct_median",-0.0986265469962142,0.0432713277971292,-0.183436791041814,-0.0138163029506141,-2.27925862267526,0.0236184411243244,288.883664486501,6.73080878859007,10,65.1741403221617,0,0.784002158306785,0.791380996793919,FALSE,0.1787,0.13008737864356,TRUE,0.0023,2002.03835616438,2022.95342465753,20.9150684931508,227,-0.0580994799845159,-0.113749606426343,-0.166009855622891,-0.00396990705636853,0.514624107053962,0.172721990941019,0.144801438470398,0.966002816796598,0.0886098219328839,0.0822987931933341,0.112171117776943,0.0927189314189315,"yes","yes","yes"
"67","noczbwq","do_pct_median",-0.0359384770169843,0.18134752740532,-0.391373099416801,0.319496145382832,-0.198174618265736,0.843085722371161,155.945442040976,5.89324183131747,10,11.4440026545888,0,0.438312491349288,0.454725987990987,FALSE,0.5213,0.127853952928916,TRUE,0.1096,2002.2,2022.95342465753,20.7534246575342,235,0.228153339007016,-0.477020076741729,-0.0851945216300012,0.0861740587352282,0.232302895502375,0.000480120243564145,0.813089003699467,0.712920712294175,0.18897823552164,0.128899236922131,0.358622436696449,0.233024018433507,"no","yes","yes"
"68","owcbrwq","do_pct_median",-0.0531341109543346,0.163241045412316,-0.373080680761141,0.266812458852471,-0.325494797096698,0.745176232018491,190.961870538189,4.88735164190032,8,11.7772168896119,0,0.395003506511674,0.413731263864996,FALSE,0.3594,0.141818016650093,TRUE,0.0611,2002.2,2022.87123287671,20.6712328767123,191,-0.207605637068494,-0.234323210999588,-0.121649270987787,0.336072539093473,0.515272137915144,0.329999307589896,0.428880293627548,0.211475973328411,0.31693360377406,0.228846699750978,0.152729253899594,0.266091030500955,"no","yes","yes"
"69","owcdrwq","do_pct_median",-1.42321559010623,0.413683891616988,-2.23402111865989,-0.612410061552559,-3.44034568168277,0.000772704739469712,2935.93510472852,5.53244587954434,8,20.5235266619655,0,0.628396290246388,0.645430178285777,FALSE,0.3458,0.163900422197328,TRUE,0.044,2007.70410958904,2022.95342465753,15.2493150684932,143,-0.958167972462028,-0.113974145884109,-1.05736222953825,-2.65137760356451,0.29200525848202,0.814444826016533,0.137832736404069,1.44316663990353e-05,0.898151227079081,0.464749467318889,0.6989678907402,0.543586356470048,"yes","yes","yes"
"70","owcolwq","do_pct_median",-0.694836756610929,0.259595800003226,-1.20363517515511,-0.186038338066743,-2.6766101631933,0.0081012732607003,1479.19949930511,5.93848975719364,8,19.8917975460524,0,0.540607918255148,0.557032377924454,FALSE,0.4797,0.140717213329746,TRUE,0.0721,2002.28493150685,2022.95342465753,20.668493150685,194,-0.356916012043358,-0.738900315530802,-0.31498443046145,-1.51081132376009,0.188247504188115,0.141288526492903,0.22531562019929,0.000678210392750776,0.267889546598283,0.46260087278093,0.257103746846788,0.421846837537568,"yes","yes","yes"
"71","owcwmwq","do_pct_median",-0.525108721744016,0.247497334609724,-1.01019458384873,-0.0400228596392989,-2.12167424983406,0.0351669786219845,1138.13151541155,5.8541483660983,10,16.4781493542512,0,0.549793009754891,0.565504228354305,FALSE,0.4516,0.139641651981028,TRUE,0.1038,2002.2,2022.95342465753,20.7534246575342,197,-0.055581602732746,-0.485236462483026,-0.257446390064388,-1.33504424755915,0.852475929682632,0.116553473882326,0.359483003706907,0.00213617994155332,0.297512126261687,0.288604758366492,0.278757748163087,0.416270537366108,"yes","yes","yes"
"72","pdbbpwq","do_pct_median",0.128639974055926,0.0844847658446606,-0.0369471242419087,0.29422707235376,1.52264106753224,0.129259949458575,-153.003760501366,7.15389863614818,10,76.6917630672662,0,0.812962189262928,0.819530896997973,FALSE,0.2078,0.128401509836532,TRUE,0.0533,2002.03835616438,2022.95342465753,20.9150684931508,233,-0.107501296269903,0.00639104020135625,0.298238783709693,0.426984894922666,0.0578827355941322,0.959800122507197,0.215706640118223,0.111810207667658,0.0555961616053981,0.126266723581228,0.237907357071653,0.264138680869793,"no","yes","yes"
"73","pdbbywq","do_pct_median",-0.0426501105726853,0.0489507010740551,-0.138591721695819,0.0532915005504488,-0.871287022185076,0.384479604381176,179.712582764471,6.11348203283542,10,53.5385497790723,0,0.687635327810779,0.696741887166781,FALSE,0.0825,0.125217505796654,FALSE,0.0825,2002.12328767123,2022.95342465753,20.8301369863013,245,-0.0111803376110373,-0.250480265973651,-0.0798941194830959,0.102551714488585,0.861103855711755,0.0303705214914923,0.465822763226316,0.454799400695153,0.0636204147812525,0.112799908272754,0.10886277911821,0.136313759885702,"no","yes","no"
"74","pdbgswq","do_pct_median",-0.12286531522095,0.0586116338828544,-0.237742006706393,-0.00798862373550832,-2.09626156244882,0.0375391646003977,339.633692673308,6.95574108687013,10,54.6338197491283,0,0.755189771416419,0.766131607337305,FALSE,0.0925,0.146494586257515,FALSE,0.0925,2003.28493150685,2022.70410958904,19.4191780821918,179,-0.0816597291659852,-0.215270831700984,-0.222679469000454,-0.0611541946455155,0.358607846009865,0.0554060481519039,0.0874599182627608,0.780724301507,0.087901453330988,0.109095362691986,0.127525664863585,0.218399127036328,"yes","yes","no"
"75","rkbfbwq","do_pct_median",0.0774456244029992,0.114602161790023,-0.147170485255879,0.302061734061877,0.675778041123664,0.499960027280053,-79.2050934064711,7.43743147208782,10,33.7069731391237,0,0.72015149864539,0.731436450968927,FALSE,0.3729,0.13525036432825,TRUE,0.0166,2002.03835616438,2022.95342465753,20.9150684931508,210,-0.10705179711726,0.0679532374314168,0.166599847783478,0.1270183539442,0.651662774796424,0.525274831066642,0.397506169447662,0.573178147333829,0.235729887746029,0.106192113770755,0.195251492229392,0.224032550687907,"no","yes","yes"
"76","rkbfuwq","do_pct_median",-0.229956218951971,0.107465194218431,-0.440584129211698,-0.019328308692245,-2.13982043790447,0.0335663338252808,534.709186006667,8.59365299270748,10,52.270288212124,0,0.810585683206326,0.819154915954814,FALSE,0.4796,0.134294519387543,TRUE,-0.0153,2002.03835616438,2022.95342465753,20.9150684931508,213,-0.331619488245843,-0.113222275599767,-0.12174206677178,-0.359678849155725,0.19666772237504,0.270610474774719,0.550094933573845,0.0522987085447308,0.253555628087524,0.101636815077757,0.202358444383422,0.181092907023759,"yes","yes","yes"
"77","rkblhwq","do_pct_median",0.0977724784676845,0.0647194939969329,-0.0290753988639601,0.224620355799329,1.51071141675363,0.132426551378292,-116.059576420388,7.23806079632858,10,38.9013493831198,0,0.733863654323606,0.744303229477988,FALSE,0.2717,0.134929485194503,TRUE,-0.0038,2002.03835616438,2022.95342465753,20.9150684931508,211,0.119632032522104,0.0593261272360241,0.187947752305115,0.0266785296920829,0.458288029346695,0.522756405486302,0.0698170974618591,0.843950374841457,0.160099833002413,0.0921741956448635,0.101439646359664,0.134843469048771,"no","yes","yes"
"78","rkbmbwq","do_pct_median",-0.158154992838486,0.0929300655957693,-0.340294574487138,0.0239845888101667,-1.70187109870808,0.0903269340324178,382.206508090102,8.16294026131549,10,74.788907560307,0,0.836773833049037,0.843894015548068,FALSE,0.2513,0.134929485194503,TRUE,5e-04,2002.03835616438,2022.95342465753,20.9150684931508,211,-0.340090715522751,-0.0574937714465814,-0.139555684595297,-0.101210207692705,0.211398459142464,0.669031481504083,0.564123013164656,0.618199483553589,0.268713405704622,0.13370136543485,0.240367774420057,0.201851575196422,"no","yes","yes"
"79","sapcawq","do_pct_median",0.474322730783871,0.126707523584587,0.225980547987822,0.722664913579921,3.74344567208928,0.000234685680582729,-867.717535669133,4.27010033379445,10,6.60144666690238,0,0.366499129906593,0.382094233087689,FALSE,0.2992,0.133668434302231,TRUE,-0.0239,2004.70491803279,2022.95342465753,18.2485066247473,215,0.591125548776526,0.0678101012834996,0.136308610053216,1.09409852131123,0.00230805802483972,0.621685271034059,0.573918025434201,1.08527580077076e-06,0.184604608927207,0.136596321685648,0.240854483134771,0.19765535154112,"yes","yes","yes"
