"station","year","month","po4f","nh4f","no2f","no3f","no23f","chla_n","po4f_cens","nh4f_cens","no2f_cens","no3f_cens","no23f_cens","chla_n_cens"
"gtmpcnut",2002,12,0.021,0.087,0.00345,0.0011,0.00455,5.4,0,0,0,0,0,0
"gtmpcnut",2003,1,0.03,0.026,0.0065,0.0058,0.0123,0.01,0,0,0,0,0,1
"gtmpcnut",2003,2,0.037,0.045,0.00825,0.0139,0.02215,3.65,0,0,0,0,0,0
"gtmpcnut",2003,3,0.0195,0.0325,0.00395,0.0267,0.03065,1,0,0,0,0,0,0
"gtmpcnut",2003,4,0.005,0.019,0.0014,,0.0014,5.3,0,0,1,,1,0
"gtmpcnut",2003,5,0.0575,0.06,0.0039,0.003,0.0069,7.5,0,0,0,0,0,0
"gtmpcnut",2003,6,0.0425,0.067,0.00385,0.0019,0.00575,8.9,0,0,0,0,0,0
"gtmpcnut",2003,7,0.084,0.102,0.00275,0.01055,0.0133,9.05,0,0,0,0,0,0
"gtmpcnut",2003,8,0.052,0.135,0.0078,0.0217,0.0295,2.7,0,0,0,0,0,0
"gtmpcnut",2003,9,0.0365,0.1245,0.0039,0.00595,0.00985,4.8,0,0,0,0,0,0
"gtmpcnut",2003,10,0.033,0.132,0.00395,0.01835,0.0223,3.4,0,0,0,0,0,0
"gtmpcnut",2003,11,0.0445,0.051,0.0046,0.0312,0.0358,3.6,0,0,0,0,0,0
"gtmpcnut",2003,12,0.022,0.025,0.0014,,0.0032,2.95,0,0,1,,0,0
"gtmpcnut",2004,1,0.0295,0.0265,0.0014,,0.00235,1.95,0,0,1,,1,0
"gtmpcnut",2004,2,0.0315,0.0675,0.00345,0.0892,0.09265,1.75,0,0,0,0,0,0
"gtmpcnut",2004,3,0.0245,0.0245,0.005,0.0087,0.0137,1.6,0,0,0,0,0,0
"gtmpcnut",2004,4,0.0345,0.0775,0.00285,0.0057,0.00855,7.3,0,0,0,0,0,0
"gtmpcnut",2004,5,0.029,0.0595,0.00335,0.02375,0.0271,6.8,0,0,0,0,0,0
"gtmpcnut",2004,6,0.0435,0.0255,0.0014,,0.0091,8.5,0,0,1,,0,0
"gtmpcnut",2004,7,0.023,0.1145,0.0028,0.0011,0.0027,24.55,0,0,0,0,1,0
"gtmpcnut",2004,8,0.021,0.0675,0.0083,0.00155,0.00985,1.35,0,0,0,0,0,0
"gtmpcnut",2004,9,0.0305,0.051,0.00455,0.00275,0.0073,0.055,0,0,0,0,0,1
"gtmpcnut",2004,10,0.015,0.039,0.005,0.0048,0.0098,4.55,0,0,0,0,0,0
"gtmpcnut",2004,11,0.0115,0.032,0.003,0.0074,0.0104,2.7,0,0,0,0,0,0
"gtmpcnut",2004,12,0.023,0.011,0.00195,0.00365,0.0056,7.05,0,0,0,0,0,0
"gtmpcnut",2005,1,0.008,0.0185,0.00145,0.0023,0.0038,,0,0,1,0,0,
"gtmpcnut",2005,2,0.008,0.022,0.0014,,0.0014,3.45,0,0,1,,1,0
"gtmpcnut",2005,3,0.0315,0.031,0.0014,,0.0014,7.35,0,0,1,,1,0
"gtmpcnut",2005,4,0.0205,0.0745,0.0064,0.00255,0.00895,0.9,0,0,0,0,0,0
"gtmpcnut",2005,5,0.02,0.0365,0.0023,0.00345,0.00575,3.5,0,0,0,0,0,0
"gtmpcnut",2005,6,0.0395,0.113,0.00725,0.0196,0.02685,2.7,0,0,0,0,0,0
"gtmpcnut",2005,7,0.0365,0.043,0.0072,0.00135,0.00855,0.5,0,0,0,0,0,0
"gtmpcnut",2005,8,0.0285,0.045,0.002,0.0283,0.0303,10.35,0,0,0,0,0,0
"gtmpcnut",2005,9,0.03,0.0355,0.00615,0.02395,0.0301,4.1,0,0,0,0,0,0
"gtmpcnut",2005,10,0.033,0.043,0.0076,0.01295,0.02055,2.8,0,0,0,0,0,0
"gtmpcnut",2005,11,0.0365,0.0655,0.00275,0.03655,0.0393,1.45,0,0,0,0,0,0
"gtmpcnut",2005,12,0.035,0.029,0.00285,0.01785,0.0207,1.3,0,0,0,0,0,0
"gtmpcnut",2006,1,0.029,0.0795,0.00555,0.0126,0.01815,1.9,0,0,0,0,0,0
"gtmpcnut",2006,2,0.0225,0.038,0.00565,0.0092,0.01485,0.3,0,0,0,0,0,0
"gtmpcnut",2006,3,0.0265,0.042,0.0029,0.0037,0.0066,5.15,0,0,0,0,0,0
"gtmpcnut",2006,4,0.004,0.0125,0.0014,,0.0015,3.6,0,0,1,,1,0
"gtmpcnut",2006,5,0.035,0.0335,0.00245,0.00255,0.005,4.85,0,0,0,0,0,0
"gtmpcnut",2006,6,0.044,0.066,0.00215,0.01555,0.0177,8.35,0,0,0,0,0,0
"gtmpcnut",2006,7,0.0755,0.0245,0.0024,0.0016,0.004,8.75,0,0,0,0,0,0
"gtmpcnut",2006,8,0.1075,0.043,0.00175,0.0016,0.00335,12.95,0,0,0,0,0,0
"gtmpcnut",2006,9,0.0375,0.0795,0.004,0.00945,0.01345,12.95,0,0,0,0,0,0
"gtmpcnut",2006,10,0.0225,0.0295,0.0014,,0.0023,6.8,0,0,1,,0,0
"gtmpcnut",2006,11,0.021,0.0295,0.0029,0.0049,0.0078,7.7,0,0,0,0,0,0
"gtmpcnut",2006,12,0.017,0.01,0.0021,0.0023,0.0044,4.9,0,1,0,0,0,0
"gtmpcnut",2007,1,0.019,0.0365,0.0043,,0.013,4.8,0,0,1,,0,0
"gtmpcnut",2007,2,0.031,0.055,0.00565,0.0159,0.02155,8.8,0,0,0,0,0,0
"gtmpcnut",2007,3,0.0395,0.064,0.0063,0.0145,0.0208,9.5,0,0,0,0,0,0
"gtmpcnut",2007,4,0.032,0.0305,0.0043,,0.0067,18.4,0,0,1,,1,0
"gtmpcnut",2007,5,0.0135,0.012,0.0043,,0.0062,9.4,0,1,1,,1,0
"gtmpcnut",2007,6,0.019,0.034,0.0043,,0.0062,14.3,0,0,1,,1,0
"gtmpcnut",2007,7,0.051,0.021,0.0043,,0.00665,17.9,0,0,1,,0,0
"gtmpcnut",2007,8,0.042,0.036,0.0043,,0.0062,25.35,0,0,1,,1,0
"gtmpcnut",2007,9,0.0195,0.0455,0.0043,,0.00935,13.65,0,0,1,,1,0
"gtmpcnut",2007,10,0.0405,0.145,0.00945,0.01425,0.0237,4.6,0,0,0,0,0,0
"gtmpcnut",2007,11,0.0185,0.0485,0.00545,0.01785,0.0233,4,0,0,0,0,0,0
"gtmpcnut",2007,12,0.0225,0.016,0.0043,,0.0062,6.95,0,0,1,,1,0
"gtmpcnut",2008,1,0.0235,0.032,0.0043,,0.00985,5.15,0,0,1,,0,0
"gtmpcnut",2008,2,0.026,0.016,0.0043,,0.0062,10.6,0,0,1,,1,0
"gtmpcnut",2008,3,0.041,0.0615,0.0086,0.00355,0.01215,7.35,0,0,0,0,0,0
"gtmpcnut",2008,4,0.0225,0.0285,0.0043,,0.0062,9.8,0,0,1,,1,0
"gtmpcnut",2008,5,0.025,0.0275,0.0043,,0.0062,12.05,0,0,1,,1,0
"gtmpcnut",2008,6,0.0325,0.033,0.0043,,0.00735,21.25,0,0,1,,0,0
"gtmpcnut",2008,7,0.07,0.055,0.0043,,0.01955,24.65,0,0,1,,0,0
"gtmpcnut",2008,8,0.042,0.0765,0.005,0.04525,0.05025,16.65,0,0,0,0,0,0
"gtmpcnut",2008,9,0.035,0.074,0.00905,0.0346,0.04365,11.05,0,0,0,0,0,0
"gtmpcnut",2008,10,0.025,0.062,0.01085,0.04505,0.0559,8.25,0,0,0,0,0,0
"gtmpcnut",2008,11,0.0215,0.033,0.0043,,0.00765,8.15,0,0,1,,0,0
"gtmpcnut",2008,12,0.0175,0.027,0.0043,,0.0062,4.9,0,0,1,,1,0
"gtmpcnut",2009,1,0.0225,0.0265,0.0032,,0.0064,5.5,0,0,1,,0,0
"gtmpcnut",2009,2,0.0195,0.0265,0.0032,,0.0032,8.8,0,0,1,,0,0
"gtmpcnut",2009,3,0.015,0.02215,0.0032,,0.00575,13.2,0,1,1,,0,0
"gtmpcnut",2009,4,0.035,0.02115,0.0032,,0.0025,15.65,0,1,1,,1,0
"gtmpcnut",2009,5,0.0705,,0.0032,,0.00395,17.85,0,,1,,0,0
"gtmpcnut",2009,6,0.0295,0.0385,,,,1.3,0,0,,,,0
"gtmpcnut",2009,7,0.0515,0.0895,0.0032,,0.0197,11.7,0,0,1,,0,0
"gtmpcnut",2009,8,0.0255,0.0395,0.01575,0.0026,0.01835,1.9,0,0,0,0,0,0
"gtmpcnut",2009,9,0.0235,0.031,0.012,0.0065,0.0185,,0,0,0,0,0,
"gtmpcnut",2009,10,0.029,0.038,0.00755,0.0093,0.01685,8.15,0,0,0,0,0,0
"gtmpcnut",2009,11,0.037,0.033,0.0033,0.004,0.0069,9.05,0,0,1,0,0,0
"gtmpcnut",2009,12,0.0295,0.0465,0.00345,0.0212,0.02465,6,0,0,0,0,0,0
"gtmpcnut",2010,1,0.0265,0.036,0.01,,0.0109,6.5,0,0,1,,0,0
"gtmpcnut",2010,2,0.0175,0.026,0.01,,0.01715,,0,0,1,,0,
"gtmpcnut",2010,3,0.028,0.026,0.01015,0.006,0.01535,1.55,0,0,1,0,0,0
"gtmpcnut",2010,4,0.0305,0.0177,0.01,,0.015,4.25,0,1,1,,0,0
"gtmpcnut",2010,5,0.036,0.0177,0.01,,0.00385,16.2,0,1,1,,0,0
"gtmpcnut",2010,6,0.0605,0.0177,0.01,,0.00615,23.2,0,1,1,,0,0
"gtmpcnut",2010,7,0.06,0.02335,0.01,,0.00485,18.5,0,1,1,,0,0
"gtmpcnut",2010,8,0.061,0.0325,0.01,,0.0039,23.75,0,0,1,,0,0
"gtmpcnut",2010,9,0.043,0.0177,0.01,,0.00495,24.1,0,1,1,,0,0
"gtmpcnut",2010,10,0.026,0.0177,0.01,,0.00605,10.5,0,1,1,,0,0
"gtmpcnut",2010,11,0.0245,0.025,0.01,,0.00495,10.15,0,0,1,,0,0
"gtmpcnut",2010,12,0.027,0.023,0.01,,0.00245,9.8,0,0,1,,0,0
"gtmpcnut",2011,1,0.007,0.0153,0.0022,,0.0025,9.25,0,1,1,,1,0
"gtmpcnut",2011,2,0.023,0.0153,0.0022,,0.0025,7.95,0,1,1,,1,0
"gtmpcnut",2011,3,0.0295,0.033,0.0022,,0.00375,11.2,0,0,1,,0,0
"gtmpcnut",2011,4,0.0365,0.05015,0.0022,,0.00355,11.4,0,1,1,,0,0
"gtmpcnut",2011,5,0.0565,0.052,0.0022,,0.0031,17.55,0,0,1,,0,0
"gtmpcnut",2011,6,0.085,0.052,0.0025,0.0069,0.0094,19.3,0,0,0,0,0,0
"gtmpcnut",2011,7,0.121,0.01565,0.0022,0.0014,0.00305,30.95,0,1,1,0,0,0
"gtmpcnut",2011,8,0.0855,0.0153,0.0032,,0.0025,38.2,0,1,0,,1,0
"gtmpcnut",2011,9,0.0355,0.0153,0.0022,,0.0034,21.1,0,1,1,,0,0
"gtmpcnut",2011,10,0.035,0.0295,0.00475,0.02935,0.0341,11.5,0,0,0,0,0,0
"gtmpcnut",2011,11,0.024,0.039,0.00345,0.0218,0.02525,9.8,0,0,0,0,0,0
"gtmpcnut",2011,12,0.024,0.033,0.0028,0.00685,0.00965,7.15,0,0,0,0,0,0
"gtmpcnut",2012,1,0.024,0.034,0.0012,,0.00875,7.9,0,0,1,,0,0
"gtmpcnut",2012,2,0.022,0.049,0.00245,0.0067,0.00915,9.5,0,0,0,0,0,0
"gtmpcnut",2012,3,0.0235,0.0405,0.00215,0.00155,0.0037,11.4,0,0,0,0,0,0
"gtmpcnut",2012,4,0.0335,0.018,0.0012,,0.01635,11.85,0,1,1,,0,0
"gtmpcnut",2012,5,0.0305,0.039,0.0012,0.00215,0.00335,17.55,0,0,0,0,0,0
"gtmpcnut",2012,6,0.0285,0.02,0.00275,0.00765,0.0104,12.75,0,0,0,0,0,0
"gtmpcnut",2012,7,0.075,0.1155,0.01495,0.02275,0.0377,3.38,0,0,0,0,0,1
"gtmpcnut",2012,8,0.103,0.0555,0.01265,0.0163,0.02895,30.95,0,0,0,0,0,0
"gtmpcnut",2012,9,0.0565,0.024,0.02405,0.0036,0.02765,1.1,0,0,0,0,0,0
"gtmpcnut",2012,10,0.0255,0.0185,0.01075,0.02575,0.0365,3.4,0,0,0,0,0,0
"gtmpcnut",2012,11,0.0145,0.093,0.0028,0.00455,0.00735,4.9,0,0,0,0,0,0
"gtmpcnut",2012,12,0.031,0.021,0.003,,,9.8,0,0,1,,,0
"gtmpcnut",2013,1,0.021,0.01,0.002,,,4.55,0,1,1,,,0
"gtmpcnut",2013,2,0.033,,0.002,0.01,0.0105,6.15,0,,1,0,0,0
"gtmpcnut",2013,3,0.0375,0.01,0.002,,,3.5,0,1,1,,,0
"gtmpcnut",2013,4,0.023,0.027,0.002,,,8.1,0,0,1,,,0
"gtmpcnut",2013,5,0.086,0.165,0.0195,0.009,0.0285,3.7,0,0,0,0,0,0
"gtmpcnut",2013,6,0.084,0.0625,0.01,,,9.5,0,0,1,,,0
"gtmpcnut",2013,7,0.057,0.0395,,,,1.2,0,0,,,,1
"gtmpcnut",2013,8,0.0455,0.0355,0.0045,0.012,0.014,1.95,0,0,1,0,0,0
"gtmpcnut",2013,9,,0.041,0.0075,0.0115,0.019,,,0,0,0,0,
"gtmpcnut",2013,10,0.039,0.0315,0.006,,,4.8,0,0,0,,,0
"gtmpcnut",2013,11,0.027,0.0065,0.002,,0.005,5.2,0,0,1,,0,0
"gtmpcnut",2013,12,,0.01,0.002,0.005,0.008,3.95,,0,1,0,0,0
"gtmpcnut",2014,1,0.054,0.0335,0.005,0.0165,0.0215,2.4,0,0,0,0,0,0
"gtmpcnut",2014,2,0.0365,0.023,0.003,0.013,0.0155,1.8,0,0,1,0,0,0
"gtmpcnut",2014,3,0.037,0.021,0.014,0.004,0.01,1.85,0,0,0,1,0,0
"gtmpcnut",2014,4,0.047,0.045,0.009,0.022,0.031,5.2,0,0,0,0,0,0
"gtmpcnut",2014,5,0.052,0.089,0.011,0.0285,0.0395,6.1,0,0,0,0,0,0
"gtmpcnut",2014,6,0.0475,0.031,0.0025,0.013,0.0155,13,0,0,0,0,0,0
"gtmpcnut",2014,7,0.044,0.004,0.002,,0.007,14,0,0,1,,0,0
"gtmpcnut",2014,8,0.069,0.053,0.011,0.02,0.0305,14.5,0,0,0,0,0,0
"gtmpcnut",2014,9,0.046,0.052,0.0095,0.0055,0.015,5.65,0,0,0,0,0,0
"gtmpcnut",2014,10,0.04,0.0465,0.0155,0.0045,0.017,6.35,0,0,0,1,0,0
"gtmpcnut",2014,11,0.03,0.0055,0.002,0.004,0.0045,6.3,0,0,0,1,0,0
"gtmpcnut",2014,12,0.033,0.0215,0.008,0.004,0.0085,2.7,0,0,0,1,0,0
"gtmpcnut",2015,1,0.026,0.0145,,,,1.9,0,0,,,,0
"gtmpcnut",2015,2,0.0325,0.018,0.004,0.008,0.012,5.3,0,0,0,0,0,0
"gtmpcnut",2015,3,0.042,0.0065,0.003,0.001,0.004,11,0,0,0,0,1,0
"gtmpcnut",2015,4,0.051,0.0455,0.003,0.0115,0.0145,8.7,0,0,0,0,0,0
"gtmpcnut",2015,5,0.0365,0.024,0.002,0.006,0.008,10.5,0,0,0,0,0,0
"gtmpcnut",2015,6,,0.015,0.002,0.0035,0.0055,28,,0,1,0,1,0
"gtmpcnut",2015,7,0.079,,0.002,0.0035,0.0055,23,0,,1,0,0,0
"gtmpcnut",2015,8,0.044,,0.002,0.002,0.004,,0,,1,0,1,
"gtmpcnut",2015,9,0.0495,0.067,0.003,0.0065,0.0095,,0,0,1,0,0,
"gtmpcnut",2015,10,0.017,0.039,0.008,0,0.008,3.25,0,0,0,0,0,0
"gtmpcnut",2015,11,0.0235,0.013,0.002,0.002,0.004,7.45,0,0,1,0,1,0
"gtmpcnut",2015,12,0.022,0.0125,0.002,0.002,0.004,3.85,0,0,1,0,1,0
"gtmpcnut",2016,1,0.0295,0.006,0.002,0.002,0.004,9.05,0,0,1,1,1,0
"gtmpcnut",2016,2,0.0375,0.047,0.004,0.005,0.01,1.65,0,0,0,0,0,0
"gtmpcnut",2016,3,0.0235,0.0215,0.002,0.002,0.004,3.1,0,0,1,1,1,0
"gtmpcnut",2016,4,0.039,0.0135,0.002,0.002,0.004,12.5,0,0,1,1,1,0
"gtmpcnut",2016,5,0.036,0.0265,0.002,0.003,0.005,12,0,0,1,1,0,0
"gtmpcnut",2016,6,0.0955,0.017,0.008,,0.004,15,0,0,0,,1,0
"gtmpcnut",2016,7,0.11,0.016,0.002,0.0035,0.0055,13,0,0,1,1,0,0
"gtmpcnut",2016,8,0.12,0.0055,0.002,0.002,0.004,17,0,0,1,1,1,0
"gtmpcnut",2016,9,0.0295,0.0115,0.002,0.002,0.004,12.5,0,0,1,1,1,0
"gtmpcnut",2016,10,0.058,0.0855,0.009,0.0035,0.0125,5.3,0,0,0,1,0,0
"gtmpcnut",2016,11,0.016,0.0175,0.002,0.005,0.007,4.85,0,0,1,0,0,0
"gtmpcnut",2016,12,0.0295,0.0135,0.002,0.002,0.004,2.7,0,0,1,1,1,0
"gtmpcnut",2017,1,0.0245,0.016,0.002,0.004,0.006,2.5,0,0,1,0,0,0
"gtmpcnut",2017,2,0.0425,0.0195,0.002,0.0075,0.0095,8.2,0,0,0,0,0,0
"gtmpcnut",2017,3,0.033,0.0145,0.002,0.0035,0.0055,13.5,0,0,1,0,1,0
"gtmpcnut",2017,4,0.024,0.004,0.002,0.002,0.004,8.1,0,0,1,0,1,0
"gtmpcnut",2017,5,0.026,0.006,0.002,0.002,0.004,13.35,0,0,1,0,1,0
"gtmpcnut",2017,6,0.0985,0.0775,0.003,0.001,0.004,19,0,0,0,0,1,0
"gtmpcnut",2017,7,0.13,0.0105,0.003,0.001,0.004,22,0,0,0,0,1,0
"gtmpcnut",2017,8,0.074,0.037,0.004,0.0135,0.0175,16,0,0,0,0,0,0
"gtmpcnut",2017,9,0.063,0.195,,,,2.55,0,0,,,,0
"gtmpcnut",2017,10,0.056,0.14,0.0145,0.0065,0.021,2.5,0,0,0,0,0,0
"gtmpcnut",2017,11,0.0415,0.086,0.004,0.02,0.024,4.8,0,0,0,0,0,0
"gtmpcnut",2017,12,0.0285,0.0355,0.003,0.0125,0.0155,0.68,0,0,1,0,0,0
"gtmpcnut",2018,1,0.032,0.0295,0.006,0.0055,0.0115,1.75,0,0,0,0,0,0
"gtmpcnut",2018,2,0.0465,0.051,0.002,0.0325,0.0355,2.2,0,0,1,0,0,0
"gtmpcnut",2018,3,0.023,0.005,0.002,0.002,0.004,5.65,0,0,1,0,1,0
"gtmpcnut",2018,4,0.033,0.02,0.006,0.0075,0.0135,9.95,0,0,0,0,0,0
"gtmpcnut",2018,5,0.051,0.0335,0.002,0.014,0.017,4.2,0,0,1,0,0,0
"gtmpcnut",2018,6,0.047,0.0295,0.002,0.02,0.023,5.35,0,0,1,0,0,0
"gtmpcnut",2018,7,0.042,0.0535,0.008,0.0315,0.0395,13,0,0,0,0,0,0
"gtmpcnut",2018,8,0.0375,0.0175,0.002,0.0105,0.0135,0.975,0,0,1,0,0,0
"gtmpcnut",2018,9,0.056,0.0285,0.003,0.0485,0.0515,8.7,0,0,0,0,0,0
"gtmpcnut",2018,10,0.0305,0.021,0.003,0.0145,0.0175,10.25,0,0,0,0,0,0
"gtmpcnut",2018,11,,,,0.013,,,,,,0,,
"gtmpcnut",2018,12,0.028,0.0565,0.003,0.147,0.15,3.15,0,0,0,0,0,0
"gtmpcnut",2019,1,0.022,0.0085,0.002,0.005,0.007,4.65,0,0,1,0,0,0
"gtmpcnut",2019,2,0.0165,0.0145,0.002,0.003,0.0055,2.2,0,0,0,0,0,0
"gtmpcnut",2019,3,0.0255,0.021,0.003,0.009,0.012,6,0,0,0,0,0,0
"gtmpcnut",2019,4,0.016,0.0055,0.002,0.004,0.006,5.2,0,0,1,0,0,0
"gtmpcnut",2019,5,0.0355,0.0055,0.002,0.006,0.008,9.9,0,0,1,0,1,0
"gtmpcnut",2019,6,0.043,0.006,0.002,0.002,0.004,19,0,0,1,0,1,0
"gtmpcnut",2019,7,0.0525,0.028,0.003,0.001,0.004,22,0,0,0,0,1,0
"gtmpcnut",2019,8,0.047,0.115,0.0085,0.008,0.0165,8,0,0,0,0,0,0
"gtmpcnut",2019,9,0.034,0.0845,0.0045,0.005,0.0095,6.8,0,0,0,0,0,0
"gtmpcnut",2019,10,0.012,0.005,0.002,0.002,0.004,8.2,0,0,1,0,1,0
"gtmpcnut",2019,11,0.018,0.011,0.003,0.0025,0.0055,6.1,0,0,0,0,0,0
"gtmpcnut",2019,12,0.028,0.0135,0.002,0.005,0.007,5.5,0,0,1,0,0,0
"gtmpcnut",2020,1,0.0345,0.0755,0.006,0.0255,0.0315,3,0,0,0,0,0,1
"gtmpcnut",2020,2,0.0235,0.006,0.002,,0.004,4.35,0,0,1,,0,0
"gtmpcnut",2020,3,0.0205,0.0045,,,0.004,3.9,0,0,,,1,0
"gtmpcnut",2020,4,,0.007,,,0.004,,,0,,,1,
"gtmpcnut",2020,5,,0.0085,,,0.004,,,0,,,1,
"gtmpcnut",2020,6,,,,,,,,,,,,
"gtmpcnut",2020,7,,,,,,,,,,,,
"gtmpcnut",2020,8,0.0605,0.064,0.005,0.006,0.011,14,0,0,0,0,0,0
"gtmpcnut",2020,9,0.0515,0.059,,,0.017,2.15,0,0,,,0,0
"gtmpcnut",2020,10,0.046,0.0445,0.016,0.01,0.0265,1.8,0,0,0,0,0,0
"gtmpcnut",2020,11,0.0295,0.0315,0.01,,0.0155,3.6,0,0,1,,0,0
"gtmpcnut",2020,12,0.041,0.0365,0.0105,0.0065,0.017,2.7,0,0,0,0,0,0
"gtmpcnut",2021,1,0.0225,0.007,,,0.004,1.8,0,0,,,1,0
"gtmpcnut",2021,2,0.028,0.015,,,0.004,2.6,0,0,,,1,0
"gtmpcnut",2021,3,0.0285,0.0215,,,0.0045,2.85,0,0,,,0,0
"gtmpcnut",2021,4,0.031,0.0115,,,0.0055,5.25,0,0,,,0,0
"gtmpcnut",2021,5,0.0395,0.036,,,0.0175,11,0,0,,,0,0
"gtmpcnut",2021,6,0.031,0.007,,,0.004,14.5,0,0,,,1,0
"gtmpcnut",2021,7,0.056,0.072,,,0.0165,13,0,0,,,0,0
"gtmpcnut",2021,8,0.0595,0.049,,,0.0215,6.5,0,0,,,0,0
"gtmpcnut",2021,9,0.0455,0.0585,,,0.0135,11.5,0,0,,,0,0
"gtmpcnut",2021,10,0.039,0.006,,,0.004,14.5,0,0,,,1,0
"gtmpcnut",2021,11,0.039,0.006,,,0.004,8,0,0,,,1,0
"gtmpcnut",2021,12,0.025,0.014,,,0.004,3.4,0,0,,,1,0
"gtmpcnut",2022,1,0.0255,0.032,,,0.0195,6,0,0,,,0,0
"gtmpcnut",2022,2,0.0195,0.0035,,,0.004,1.55,0,0,,,1,0
"gtmpcnut",2022,3,0.0265,0.0075,,,0.004,4.4,0,0,,,1,0
"gtmpcnut",2022,4,0.035,0.017,,,0.0115,1.9,0,0,,,0,1
"gtmpcnut",2022,5,0.034,0.0315,,,0.016,10,0,0,,,0,0
"gtmpcnut",2022,6,0.032,0.007,,,0.0045,13,0,0,,,1,0
"gtmpcnut",2022,7,,,,,,,,,,,,
"gtmpcnut",2022,8,0.066,0.0065,,,0.004,,0,0,,,1,
"gtmpcnut",2022,9,0.026,0.0045,,,0.004,16,0,0,,,1,0
"gtmpcnut",2022,10,0.029,0.072,,,0.0075,5,0,0,,,0,0
"gtmpcnut",2022,11,0.0295,0.0565,,,0.016,3.65,0,0,,,0,0
"gtmpcnut",2022,12,0.0245,0.0315,,,0.014,3.3,0,0,,,0,0
"gtmpcnut",2023,1,0.0215,0.006,,,0.004,5.55,0,0,,,1,0
"gtmpcnut",2023,2,0.029,0.0105,,,0.004,8.15,0,0,,,1,0
"gtmpcnut",2023,3,0.026,0.0055,,,0.004,14.5,0,0,,,1,0
"gtmpcnut",2023,4,0.0285,0.003,,,0.004,12.5,0,0,,,1,0
"gtmpcnut",2023,5,0.041,0.0285,,,0.008,16.5,0,0,,,0,0
"gtmpcnut",2023,6,0.0175,0.008,,,0.004,11,0,0,,,1,0
"gtmpcnut",2023,7,0.0495,0.0595,,,0.006,23,0,0,,,0,0
"gtmpcnut",2023,8,0.029,0.0155,,,0.007,1.55,0,0,,,0,1
"gtmpcnut",2023,9,0.0415,0.0435,,,0.0125,10.4,0,0,,,0,0
"gtmpcnut",2023,10,0.0335,0.0605,,,0.004,1.65,0,0,,,1,1
"gtmpcnut",2023,11,0.025,0.023,,,0.0085,2.75,0,0,,,0,0
"gtmpcnut",2023,12,0.03,0.0215,,,0.014,2.85,0,0,,,0,0
"gtmpcnut",2024,1,0.034,0.0195,,,0.011,1.55,0,0,,,0,0
"gtmpcnut",2024,2,0.0205,0.011,,,0.004,2.05,0,0,,,1,0
"gtmpcnut",2024,3,0.0345,0.0265,,,0.0155,5.85,0,0,,,0,0
"gtmpcnut",2024,4,0.023,0.008,,,0.0045,6.25,0,0,,,1,0
"gtmpcnut",2024,5,0.029,,,,,12.5,0,,,,,0
"gtmpcnut",2024,6,0.032,0.007,,,0.005,14,0,0,,,0,0
"gtmpcnut",2024,7,0.05,0.004,,,0.014,16.5,0,0,,,0,0
"gtmpcnut",2024,8,0.045,0.0745,,,0.0115,14,0,0,,,0,0
"gtmpcnut",2024,9,0.0555,0.0745,,,0.018,6,0,0,,,0,0
"gtmpcnut",2024,10,0.056,0.044,,,0.058,5.75,0,0,,,0,0
"gtmpcnut",2024,11,0.0275,0.0085,,,0.006,19.5,0,0,,,0,0
"gtmpcnut",2024,12,0.0305,0.019,,,0.008,3.95,0,0,,,0,0
"gtmpinut",2002,5,0.017,0.0415,0.00205,0.00025,0.0023,13.2,0,0,0,0,0,0
"gtmpinut",2002,6,0.002,0.023,0.0022,0.0022,0.0044,7.25,1,0,0,0,0,0
"gtmpinut",2002,7,0.0125,0.0445,0.00185,0.00065,0.0025,11.2,0,0,0,0,0,0
"gtmpinut",2002,8,0.022,0.0935,0.00515,0.00345,0.0086,4.8,0,0,0,0,0,0
"gtmpinut",2002,9,0.03,0.22,0.18915,0.0821,0.27125,4.9,0,0,0,0,0,0
"gtmpinut",2002,10,0.0375,0.225,0.0986,0.0331,0.1317,5.2,0,0,0,0,0,0
"gtmpinut",2002,11,0.021,0.0545,0.01,0.00915,0.01915,2.8,0,0,0,0,0,0
"gtmpinut",2002,12,0.0155,0.0455,0.0014,,0.00305,4.1,0,0,1,,0,0
"gtmpinut",2003,1,0.034,0.0465,0.0033,0.02095,0.02425,3.85,0,0,0,0,0,0
"gtmpinut",2003,2,0.019,0.034,0.00395,0.00765,0.0116,5.9,0,0,0,0,0,0
"gtmpinut",2003,3,0.04,0.025,0.00155,0.0035,0.01005,3.25,0,0,1,0,0,0
"gtmpinut",2003,4,0.005,0.036,0.0014,,0.002,9.25,0,0,1,,1,0
"gtmpinut",2003,5,0.035,0.0405,0.0029,0.0036,0.0065,9.3,0,0,0,0,0,0
"gtmpinut",2003,6,0.0185,0.059,0.0029,0.0062,0.0091,10.55,0,0,0,0,0,0
"gtmpinut",2003,7,0.0335,0.117,0.0034,0.058,0.0614,7.4,0,0,0,0,0,0
"gtmpinut",2003,8,0.0655,0.329,0.1193,0.0534,0.1727,5.55,0,0,0,0,0,0
"gtmpinut",2003,9,0.038,0.1245,0.004,0.00445,0.00845,3.5,0,0,0,0,0,0
"gtmpinut",2003,10,0.041,0.0955,0.0108,0.0383,0.0491,6,0,0,0,0,0,0
"gtmpinut",2003,11,0.0215,0.0565,0.0046,0.02165,0.02625,5.6,0,0,0,0,0,0
"gtmpinut",2003,12,0.0215,0.013,0.0014,,0.0014,4.3,0,1,1,,1,0
